charge_event_id,SE_id,pev_id,pev_type,start_time,end_time_chg,end_time_prk,dest_type,soc_i,soc_f,ES_strategy,VS_strategy,Ext_strategy
1600,12,100,ld_100kWh,2.8430538520374,_,3.7015769339881084,_,0.09008518979002723,1.0,NA,NA,ext0005q
1601,12,101,ld_100kWh,4.619175680104057,_,4.788361629298486,_,0.25350674659335426,0.9124074591833339,NA,NA,ext0005q
1602,12,102,ld_100kWh,5.4035105622321,_,5.546367705089243,_,0.15839415946860314,1.0,NA,NA,ext0005q
1603,12,103,ld_100kWh,6.097095981716967,_,6.791834658845463,_,0.20564850793114808,0.8907890924434718,NA,NA,ext0005q
1604,12,104,ld_100kWh,10.478308162162133,_,10.637261497844987,_,0.06303108070344589,1.0,NA,NA,ext0005q
1605,12,105,ld_100kWh,10.917969259441985,_,11.060826402299128,_,0.09853552787629623,0.9523172552226877,NA,NA,ext0005q
1606,12,106,ld_100kWh,11.776541351183962,_,12.030173565643167,_,0.15615507636890436,0.9198299509693281,NA,NA,ext0005q
1607,12,107,ld_100kWh,12.196364195360545,_,12.339221338217687,_,0.11760223927610174,0.8984697770027,NA,NA,ext0005q
1608,12,108,ld_100kWh,13.737352842221679,_,13.874372820375905,_,0.1514827250792053,0.9185388232416576,NA,NA,ext0005q
1609,12,109,ld_100kWh,15.319262950610824,_,15.68368586795121,_,0.24841184687636675,1.0,NA,NA,ext0005q
1610,12,110,ld_100kWh,15.827468163028888,_,16.526403053493496,_,0.24416177540944695,1.0,NA,NA,ext0005q
1611,12,111,ld_100kWh,17.074280159648502,_,17.217137302505645,_,0.22776290754329126,0.9557602871080062,NA,NA,ext0005q
1612,12,112,ld_100kWh,18.177411102797727,_,18.76120967668746,_,0.1287253871755929,1.0,NA,NA,ext0005q
1613,12,113,ld_100kWh,19.243804150821408,_,19.76208598395778,_,0.09266189290614889,0.9415380335266416,NA,NA,ext0005q
1614,12,114,ld_100kWh,20.256417541744728,_,20.39927468460187,_,0.17032097008744607,1.0,NA,NA,ext0005q
1615,12,115,ld_100kWh,21.155729864621083,_,21.511040841500048,_,0.19169937591062136,0.8830600237146441,NA,NA,ext0005q
1616,12,116,ld_100kWh,23.91448621350659,_,24.067053328050704,_,0.19209626313541295,1.0,NA,NA,ext0005q
1617,14,117,ld_100kWh,1.4494047994029562,_,2.0354377212135053,_,0.2333860571376804,1.0,NA,NA,ext0005q
1618,14,118,ld_100kWh,3.0622313863183512,_,3.3940318344193487,_,0.2414845308790874,0.8522447081647883,NA,NA,ext0005q
1619,14,119,ld_100kWh,6.265178158153082,_,6.408035301010226,_,0.08062592508790674,0.9860473692647939,NA,NA,ext0005q
1620,14,120,ld_100kWh,8.637778358178918,_,9.075690753539938,_,0.2862978052662967,0.9109184563132234,NA,NA,ext0005q
1621,14,121,ld_100kWh,10.002505718844258,_,10.327197702939287,_,0.09330040138424796,0.9463129830595279,NA,NA,ext0005q
1622,14,122,ld_100kWh,10.483684412175524,_,11.25873422198694,_,0.2231026639714822,0.949060901907495,NA,NA,ext0005q
1623,14,123,ld_100kWh,11.434489333437764,_,11.665480752896462,_,0.06156643729469986,0.9496094861069088,NA,NA,ext0005q
1624,14,124,ld_100kWh,13.035693422257653,_,13.313806316403163,_,0.29363299668450016,1.0,NA,NA,ext0005q
1625,14,125,ld_100kWh,13.49636578066002,_,13.688801840915747,_,0.06988369240265534,1.0,NA,NA,ext0005q
1626,14,126,ld_100kWh,14.047588384837589,_,14.219391603699625,_,0.17960029457356014,1.0,NA,NA,ext0005q
1627,14,127,ld_100kWh,14.473731303420157,_,14.736669202187985,_,0.1721153977692842,0.8700504065419534,NA,NA,ext0005q
1628,14,128,ld_100kWh,15.602333565040764,_,15.88849645514348,_,0.057021970146022574,1.0,NA,NA,ext0005q
1629,14,129,ld_100kWh,18.360563681714947,_,18.67067127677997,_,0.2172620617014891,1.0,NA,NA,ext0005q
1630,14,130,ld_100kWh,19.05786005255596,_,19.47692190544396,_,0.07704431566056451,0.8983699543795904,NA,NA,ext0005q
1631,14,131,ld_100kWh,21.496655540695325,_,21.639512683552468,_,0.27208690505780553,1.0,NA,NA,ext0005q
1632,14,132,ld_100kWh,22.240480464933572,_,22.53867953393011,_,0.09663599835600269,1.0,NA,NA,ext0005q
1633,14,133,ld_100kWh,23.368976645050736,_,23.96591887658343,_,0.22758697352479512,0.9225130806455746,NA,NA,ext0005q
1634,14,134,ld_100kWh,25.374964458725618,_,25.51782160158276,_,0.05229575362697696,1.0,NA,NA,ext0005q
1635,16,135,ld_100kWh,1.1499191693084359,_,1.770397238929998,_,0.17785612875523632,0.8594504566989064,NA,NA,ext0005q
1636,16,136,ld_100kWh,2.5552060303283124,_,2.9559244491056056,_,0.11786403215625223,1.0,NA,NA,ext0005q
