charge_event_id,SE_id,pev_id,pev_type,start_time,end_time_chg,end_time_prk,dest_type,soc_i,soc_f,ES_strategy,VS_strategy,Ext_strategy
5600,11,100,ld_100kWh,3.41338075083602,_,3.86856817948181,_,0.1476275169082738,1.0,NA,NA,ext0005q
5601,11,101,ld_100kWh,4.702100454682943,_,6.182484871200425,_,0.12377268159743547,0.8542490190359827,NA,NA,ext0005q
5602,11,102,ld_100kWh,7.007647870519209,_,8.17585029842646,_,0.11637630057476549,0.9377311290600802,NA,NA,ext0005q
5603,11,103,ld_100kWh,8.988805271641423,_,9.649064576560283,_,0.1300266767761627,0.9666490235664441,NA,NA,ext0005q
5604,11,104,ld_100kWh,11.8964108750956,_,12.229744208428935,_,0.08388159145450365,1.0,NA,NA,ext0005q
5605,11,105,ld_100kWh,12.476689462779762,_,12.810022796113095,_,0.1575115602678162,1.0,NA,NA,ext0005q
5606,11,106,ld_100kWh,15.222463895998864,_,16.2388407529469,_,0.22232191796114542,1.0,NA,NA,ext0005q
5607,11,107,ld_100kWh,19.31573169910566,_,19.73615456470865,_,0.06808363746031663,0.8762822006581764,NA,NA,ext0005q
5608,11,108,ld_100kWh,23.19936292595454,_,24.127194820997786,_,0.2597887143376379,0.8969474285380302,NA,NA,ext0005q
5609,13,109,ld_100kWh,1.8003512089935632,_,1.92917582221218,_,0.19327005763217137,0.8552496043620565,NA,NA,ext0005q
5610,13,110,ld_100kWh,3.917616438038259,_,5.119607303961772,_,0.06253643264653667,1.0,NA,NA,ext0005q
5611,13,111,ld_100kWh,5.754101519308466,_,6.435640983067367,_,0.23454466463179846,0.9444578947368139,NA,NA,ext0005q
5612,13,112,ld_100kWh,7.1720489341729765,_,7.5053822675063095,_,0.2745080107581101,1.0,NA,NA,ext0005q
5613,13,113,ld_100kWh,8.221799703274904,_,8.555133036608238,_,0.24440928238638177,0.9414864509800545,NA,NA,ext0005q
5614,13,114,ld_100kWh,9.07810520223009,_,11.338631131842307,_,0.1656305975807314,1.0,NA,NA,ext0005q
5615,13,115,ld_100kWh,11.805271785012513,_,12.138605118345847,_,0.25153018895693263,1.0,NA,NA,ext0005q
5616,13,116,ld_100kWh,14.13690277618667,_,15.423082118458375,_,0.2044587147187628,1.0,NA,NA,ext0005q
5617,13,117,ld_100kWh,16.03327563481618,_,16.366608968149514,_,0.18206646906985313,1.0,NA,NA,ext0005q
5618,13,118,ld_100kWh,17.173739643769903,_,19.06730092555806,_,0.24045568148345825,1.0,NA,NA,ext0005q
5619,13,119,ld_100kWh,20.04828325669021,_,21.516821380378797,_,0.2652038862719267,0.8867772780522056,NA,NA,ext0005q
5620,13,120,ld_100kWh,22.115886890420512,_,22.44184863301401,_,0.11990258317515741,1.0,NA,NA,ext0005q
5621,15,121,ld_100kWh,1.2164653180906153,_,3.1709328324125226,_,0.21892682454797457,1.0,NA,NA,ext0005q
5622,15,122,ld_100kWh,4.41896472754032,_,5.138035974919401,_,0.15992039575982803,1.0,NA,NA,ext0005q
5623,15,123,ld_100kWh,5.997063349038447,_,6.911281611065589,_,0.10912582040791217,1.0,NA,NA,ext0005q
5624,15,124,ld_100kWh,7.835711404664565,_,8.596544963895065,_,0.21144642275468206,1.0,NA,NA,ext0005q
5625,15,125,ld_100kWh,9.38768045699754,_,10.144081497717401,_,0.2999259346708835,0.9438288562379468,NA,NA,ext0005q
5626,15,126,ld_100kWh,10.588207717038431,_,11.648965343078986,_,0.11249494600823147,0.9055617589405076,NA,NA,ext0005q
5627,15,127,ld_100kWh,12.064726137048355,_,12.302850756758545,_,0.06581356899352285,1.0,NA,NA,ext0005q
5628,15,128,ld_100kWh,14.610144479367227,_,15.907429813603464,_,0.20823941774792115,1.0,NA,NA,ext0005q
5629,15,129,ld_100kWh,18.809179417659085,_,19.142512750992417,_,0.2812381254376846,1.0,NA,NA,ext0005q
5630,15,130,ld_100kWh,22.02981179146833,_,22.31798972864622,_,0.15506867619078096,0.864822271252083,NA,NA,ext0005q
5631,15,131,ld_100kWh,23.182681921662727,_,24.732137303673507,_,0.12204621254458307,0.9460645735580181,NA,NA,ext0005q
