charge_event_id,SE_id,pev_id,pev_type,start_time,end_time_chg,end_time_prk,dest_type,soc_i,soc_f,ES_strategy,VS_strategy,Ext_strategy
5400,11,100,ld_100kWh,2.338814966541272,_,3.30318249406933,_,0.2953404986042605,1.0,NA,NA,ext0005q
5401,11,101,ld_100kWh,6.39828296605109,_,6.86136108789618,_,0.19495690554872036,1.0,NA,NA,ext0005q
5402,11,102,ld_100kWh,7.824527869314149,_,7.943736520888168,_,0.19328158891465314,1.0,NA,NA,ext0005q
5403,11,103,ld_100kWh,8.45338546950156,_,8.786718802834894,_,0.20527383003406563,1.0,NA,NA,ext0005q
5404,11,104,ld_100kWh,9.564387594697989,_,10.580973281166825,_,0.2386734880397669,0.9570476768587324,NA,NA,ext0005q
5405,11,105,ld_100kWh,10.720468307048494,_,11.899250141070743,_,0.22282443275531288,1.0,NA,NA,ext0005q
5406,11,106,ld_100kWh,13.37797850217401,_,14.872201747924548,_,0.1517419861506915,1.0,NA,NA,ext0005q
5407,11,107,ld_100kWh,15.457455128463813,_,16.817412888847866,_,0.15184463214014338,0.9106061796132281,NA,NA,ext0005q
5408,11,108,ld_100kWh,17.73517799495316,_,18.505729309614143,_,0.10862348332004733,1.0,NA,NA,ext0005q
5409,11,109,ld_100kWh,19.436218157612803,_,19.914181580931587,_,0.22785288167108086,1.0,NA,NA,ext0005q
5410,11,110,ld_100kWh,20.417983628045857,_,22.87040237536483,_,0.23838345662695642,0.8909332669459057,NA,NA,ext0005q
5411,11,111,ld_100kWh,24.43948512371239,_,24.772818457045723,_,0.18538130017520654,0.9236478026495547,NA,NA,ext0005q
5412,13,112,ld_100kWh,1.1651823925653806,_,2.6187900034650937,_,0.1757606989867062,0.8796067366467881,NA,NA,ext0005q
5413,13,113,ld_100kWh,4.049693049210505,_,4.380912329880692,_,0.15095308358507498,1.0,NA,NA,ext0005q
5414,13,114,ld_100kWh,5.130867604257007,_,6.471973870117008,_,0.1981831909538102,0.9548355948371594,NA,NA,ext0005q
5415,13,115,ld_100kWh,6.979213167795788,_,7.214565727635366,_,0.2079602521186939,0.8618332500936069,NA,NA,ext0005q
5416,13,116,ld_100kWh,7.866529366691904,_,8.720822142837557,_,0.11139208145993561,0.9213104174258302,NA,NA,ext0005q
5417,13,117,ld_100kWh,9.50124850143319,_,9.738105503541552,_,0.08960937829681419,0.9959592330852056,NA,NA,ext0005q
5418,13,118,ld_100kWh,9.899386640861577,_,10.840157860032123,_,0.2174024893269494,1.0,NA,NA,ext0005q
5419,13,119,ld_100kWh,11.131058742013957,_,12.693352182208002,_,0.14816831097199162,0.9125418188702156,NA,NA,ext0005q
5420,13,120,ld_100kWh,12.801539529861452,_,13.92666175737913,_,0.10609052369771364,1.0,NA,NA,ext0005q
5421,13,121,ld_100kWh,14.369713591416524,_,15.405397971243662,_,0.21679203325126806,1.0,NA,NA,ext0005q
5422,13,122,ld_100kWh,16.227635777982545,_,17.089189557940173,_,0.23636393374678316,1.0,NA,NA,ext0005q
5423,13,123,ld_100kWh,21.38336496621064,_,22.45106453636308,_,0.2382011965857463,1.0,NA,NA,ext0005q
5424,13,124,ld_100kWh,23.6602811109058,_,24.83906294492805,_,0.22282443275531288,1.0,NA,NA,ext0005q
5425,15,125,ld_100kWh,0.890715828607015,_,2.412162100086064,_,0.28145088728963674,0.8597015744401627,NA,NA,ext0005q
5426,15,126,ld_100kWh,4.361296411928175,_,5.467956933378372,_,0.27770780498052955,1.0,NA,NA,ext0005q
5427,15,127,ld_100kWh,6.2516580660130545,_,6.744170297500397,_,0.28687572653706156,0.8939702209831879,NA,NA,ext0005q
5428,15,128,ld_100kWh,9.784673260699993,_,10.708205809986218,_,0.14974543773647797,0.8609685976700785,NA,NA,ext0005q
5429,15,129,ld_100kWh,10.884820649937778,_,11.959279244296352,_,0.28131528820139895,0.9111720054878157,NA,NA,ext0005q
5430,15,130,ld_100kWh,12.114687616815422,_,12.822211876544834,_,0.15686358543796536,0.9068201006958602,NA,NA,ext0005q
5431,15,131,ld_100kWh,13.007925805419513,_,13.242074226961412,_,0.28571569907444616,1.0,NA,NA,ext0005q
5432,15,132,ld_100kWh,13.578401004563244,_,15.670139726002201,_,0.18499883650963328,1.0,NA,NA,ext0005q
5433,15,133,ld_100kWh,16.41240768831061,_,16.74574102164394,_,0.17210172971618598,0.9126389861077048,NA,NA,ext0005q
5434,15,134,ld_100kWh,20.568974172154988,_,22.210801905129287,_,0.07016937032201441,0.8978661004995052,NA,NA,ext0005q
5435,15,135,ld_100kWh,25.591554300318286,_,25.92488763365162,_,0.13232059961874748,0.916430654950551,NA,NA,ext0005q
