charge_event_id,SE_id,pev_id,pev_type,start_time,end_time_chg,end_time_prk,dest_type,soc_i,soc_f,ES_strategy,VS_strategy,Ext_strategy
5200,11,100,ld_100kWh,4.11151794137458,_,4.883664628064509,_,0.09919521713104441,1.0,NA,NA,ext0005q
5201,11,101,ld_100kWh,5.543214238165567,_,6.123640605994627,_,0.2437494027414263,0.9270390408224642,NA,NA,ext0005q
5202,11,102,ld_100kWh,6.761344062130785,_,7.486677303001413,_,0.11677990306144433,1.0,NA,NA,ext0005q
5203,11,103,ld_100kWh,8.27141151673466,_,9.989349410972867,_,0.1635279501605882,0.8934693570011952,NA,NA,ext0005q
5204,11,104,ld_100kWh,10.16605197186809,_,11.575115424942013,_,0.23390986633806127,1.0,NA,NA,ext0005q
5205,11,105,ld_100kWh,11.862951070980232,_,12.196284404313566,_,0.16796943101195005,0.913961880316859,NA,NA,ext0005q
5206,11,106,ld_100kWh,13.155228180396211,_,13.488561513729545,_,0.11988400565044167,1.0,NA,NA,ext0005q
5207,11,107,ld_100kWh,13.971796709837498,_,14.623747270890457,_,0.06565089948510729,0.987360329715475,NA,NA,ext0005q
5208,11,108,ld_100kWh,15.498491469054835,_,15.88339276064538,_,0.2985896832121012,0.8907743175883704,NA,NA,ext0005q
5209,11,109,ld_100kWh,16.485821685765345,_,17.07575700067201,_,0.24147075092018522,0.9995478693420264,NA,NA,ext0005q
5210,11,110,ld_100kWh,17.613670565807702,_,17.947003899141034,_,0.28582150697057795,1.0,NA,NA,ext0005q
5211,11,111,ld_100kWh,18.489388069299327,_,20.106401425613726,_,0.23137721730735017,1.0,NA,NA,ext0005q
5212,11,112,ld_100kWh,20.98751895499603,_,22.429940715499086,_,0.09069897083147847,1.0,NA,NA,ext0005q
5213,11,113,ld_100kWh,23.625828940112626,_,23.728681967275374,_,0.1693491097480706,1.0,NA,NA,ext0005q
5214,11,114,ld_100kWh,24.954705494903592,_,25.288038828236925,_,0.059804166047866605,0.9586736465219371,NA,NA,ext0005q
5215,13,115,ld_100kWh,1.0028064151027074,_,2.1729853013035028,_,0.2029403262451807,1.0,NA,NA,ext0005q
5216,13,116,ld_100kWh,3.2271183882518004,_,3.6470367810023676,_,0.22161643558143423,1.0,NA,NA,ext0005q
5217,13,117,ld_100kWh,4.235697302491564,_,5.774700162594545,_,0.0582623272848969,0.9630566921797661,NA,NA,ext0005q
5218,13,118,ld_100kWh,6.350253664928315,_,7.418276349176426,_,0.1029551025402728,1.0,NA,NA,ext0005q
5219,13,119,ld_100kWh,8.024216173627776,_,8.655620356345697,_,0.17528855334071564,0.975774503997997,NA,NA,ext0005q
5220,13,120,ld_100kWh,11.921525673214347,_,12.613236959311301,_,0.26056713208766236,1.0,NA,NA,ext0005q
5221,13,121,ld_100kWh,12.87015828189587,_,13.087148930457571,_,0.12249335950044267,0.859150264549795,NA,NA,ext0005q
5222,13,122,ld_100kWh,13.395101272671004,_,13.939142907946952,_,0.11935014975540405,1.0,NA,NA,ext0005q
5223,13,123,ld_100kWh,14.313944252253902,_,14.647277585587236,_,0.1924551438026491,1.0,NA,NA,ext0005q
5224,13,124,ld_100kWh,15.191132452127436,_,16.79116450687647,_,0.13546067442478898,0.9504300358060973,NA,NA,ext0005q
5225,13,125,ld_100kWh,17.679894386779253,_,18.0913574215714,_,0.09981503760891004,1.0,NA,NA,ext0005q
5226,13,126,ld_100kWh,19.394814280806386,_,20.372144929178845,_,0.12583930803647575,0.9547596487758645,NA,NA,ext0005q
5227,13,127,ld_100kWh,21.675601788413832,_,22.65293243678629,_,0.12583930803647575,0.9547596487758645,NA,NA,ext0005q
5228,15,128,ld_100kWh,0.7314833762343229,_,2.037242123971428,_,0.10041507247542612,0.9018767289949136,NA,NA,ext0005q
5229,15,129,ld_100kWh,3.1419045308581226,_,3.3084400667122162,_,0.1280501617998412,0.9281895543276659,NA,NA,ext0005q
5230,15,130,ld_100kWh,4.778947036454286,_,5.112280369787619,_,0.27884702085248175,1.0,NA,NA,ext0005q
5231,15,131,ld_100kWh,6.056939986629862,_,6.870270773647209,_,0.1446516002523257,1.0,NA,NA,ext0005q
5232,15,132,ld_100kWh,7.714053189431564,_,9.228130353415086,_,0.1889789782235557,0.9591806433375089,NA,NA,ext0005q
5233,15,133,ld_100kWh,9.564444492094692,_,9.897777825428026,_,0.23768641009188451,1.0,NA,NA,ext0005q
5234,15,134,ld_100kWh,10.38776681076591,_,11.175674749341873,_,0.2737252814994874,0.9900593094454955,NA,NA,ext0005q
5235,15,135,ld_100kWh,12.713207911707713,_,13.361128852970626,_,0.28175836772699125,0.8911937221297339,NA,NA,ext0005q
5236,15,136,ld_100kWh,13.4993309312648,_,13.692612580920281,_,0.12070008156761723,1.0,NA,NA,ext0005q
5237,15,137,ld_100kWh,13.798937700494823,_,14.555584839184146,_,0.1270255663053083,0.9603686658973043,NA,NA,ext0005q
5238,15,138,ld_100kWh,15.166489057232798,_,15.801801113854712,_,0.10510885252410633,0.9976697453333231,NA,NA,ext0005q
5239,15,139,ld_100kWh,16.36332008960087,_,17.505770483649258,_,0.19884375112935515,1.0,NA,NA,ext0005q
5240,15,140,ld_100kWh,19.182123948676956,_,19.435292159990347,_,0.2928031725499363,0.9239921540856807,NA,NA,ext0005q
5241,15,141,ld_100kWh,20.452772169213517,_,21.481419835450513,_,0.051609341264154576,0.9234854028113342,NA,NA,ext0005q
5242,15,142,ld_100kWh,22.64226481326274,_,23.56275446265309,_,0.1488492667616334,0.8698655001133928,NA,NA,ext0005q
5243,15,143,ld_100kWh,25.198420134427458,_,26.534096213163973,_,0.16987169943855762,0.8709635517322541,NA,NA,ext0005q
