charge_event_id,SE_id,pev_id,pev_type,start_time,end_time_chg,end_time_prk,dest_type,soc_i,soc_f,ES_strategy,VS_strategy,Ext_strategy
5800,11,100,ld_100kWh,1.8871164722478628,_,2.238134628540846,_,0.11764959757451719,1.0,NA,NA,ext0005q
5801,11,101,ld_100kWh,3.194269259038849,_,3.602807892505691,_,0.11200094752313446,1.0,NA,NA,ext0005q
5802,11,102,ld_100kWh,4.746285221826199,_,6.188032877427107,_,0.20599033125924082,0.875098406614661,NA,NA,ext0005q
5803,11,103,ld_100kWh,6.881279415585307,_,7.4703743888671115,_,0.1534171505766656,0.9964218141975951,NA,NA,ext0005q
5804,11,104,ld_100kWh,8.365997254471313,_,8.700162753608875,_,0.23071511540246675,0.8981255594537003,NA,NA,ext0005q
5805,11,105,ld_100kWh,10.491626261675636,_,11.7758226699078,_,0.2606634686653825,1.0,NA,NA,ext0005q
5806,11,106,ld_100kWh,13.23546748159024,_,15.51451700580075,_,0.2824336843705641,1.0,NA,NA,ext0005q
5807,11,107,ld_100kWh,19.24448292318474,_,20.076755505131274,_,0.2820853906314563,1.0,NA,NA,ext0005q
5808,11,108,ld_100kWh,21.80139144907837,_,22.19965176427266,_,0.27350967932531745,0.8528093422439983,NA,NA,ext0005q
5809,11,109,ld_100kWh,23.49753018547777,_,24.38078371184255,_,0.12872184439189532,1.0,NA,NA,ext0005q
5810,13,110,ld_100kWh,5.605511545177362,_,7.299035835935626,_,0.282593256653593,1.0,NA,NA,ext0005q
5811,13,111,ld_100kWh,8.230140060917332,_,8.426213170843077,_,0.2603703962012096,1.0,NA,NA,ext0005q
5812,13,112,ld_100kWh,10.88856228392493,_,12.582086574683194,_,0.282593256653593,1.0,NA,NA,ext0005q
5813,13,113,ld_100kWh,13.02068162444712,_,13.354014957780453,_,0.226789175345521,1.0,NA,NA,ext0005q
5814,13,114,ld_100kWh,13.63153905087106,_,14.554942965993686,_,0.16729349259751736,1.0,NA,NA,ext0005q
5815,13,115,ld_100kWh,15.235996627939123,_,15.516130142984291,_,0.11671514589550687,0.8504611316589955,NA,NA,ext0005q
5816,13,116,ld_100kWh,18.678617024490244,_,18.967219883193792,_,0.28286299782486335,1.0,NA,NA,ext0005q
5817,13,117,ld_100kWh,19.52966029607846,_,21.66936540468798,_,0.28752121385371066,1.0,NA,NA,ext0005q
5818,15,118,ld_100kWh,1.0947167436607723,_,3.2433955896847335,_,0.09494656227215233,0.996114898365998,NA,NA,ext0005q
5819,15,119,ld_100kWh,6.010475569739963,_,6.343808903073296,_,0.1474617651138957,1.0,NA,NA,ext0005q
5820,15,120,ld_100kWh,7.226301959442313,_,7.559635292775646,_,0.10427899611715195,0.888336949715504,NA,NA,ext0005q
5821,15,121,ld_100kWh,8.501809016480799,_,8.876461986137876,_,0.12642349928224478,0.8795384038762196,NA,NA,ext0005q
5822,15,122,ld_100kWh,12.638147893385915,_,14.161820012628635,_,0.17399760305376472,0.8694151761273902,NA,NA,ext0005q
5823,15,123,ld_100kWh,14.79977273477955,_,16.264615108087025,_,0.29045807172135446,1.0,NA,NA,ext0005q
5824,15,124,ld_100kWh,16.99582314715475,_,18.339443243542043,_,0.05835002012178343,1.0,NA,NA,ext0005q
5825,15,125,ld_100kWh,19.543497752109865,_,20.218038965878364,_,0.294951520683403,0.907275388326386,NA,NA,ext0005q
5826,15,126,ld_100kWh,21.830562012192026,_,22.64082529225089,_,0.06740491131241395,1.0,NA,NA,ext0005q
5827,15,127,ld_100kWh,25.596441474344218,_,26.42871405629075,_,0.2820853906314563,1.0,NA,NA,ext0005q
